FAMILIA,GRUPO,ARTÍCULO,NOMBRE,IMPORTE
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.79,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIINSULINA,84.61 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.80,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIMEMBRANA BASAL DERMOEPIDÉRMICA,157.16 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.81,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIMEMBRANA BASAL GLOMERULAR,94.46 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.82,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIMICROSOMALES TIROIDEOS,60.79 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.83,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIMIOCARDICOS,112.25 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.84,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIMITOCONDRIALES,32.72 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.85,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIMÚSCULO ESTRIADO,60.79 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.86,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIMÚSCULO LISO,32.72 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.87,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTINUCLEARES,27.11 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.88,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTINUCLEOLARES,27.11 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.89,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTINÚCLEOS NEURONALES,168.38 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.90,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIOVARIO,145.93 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.91,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIPARTÍCULAS DE RECONOCIMIENTO DE SEÑAL (SRP),145.93 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.92,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIPLAQUETARIOS INDUCIDOS POR HEPARINA,29.12 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.93,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIPLAQUETARIOS PRUEBA DIRECTA,21.18 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.94,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIPLAQUETARIOS PRUEBA INDIRECTA,26.48 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.95,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIPORO NUCLEAR (gp 210),168.38 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.96,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIRECEPTORES DE LA HORMONA TSH. TSI-LATS,168.38 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.97,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIRRECEPTORES DE ACETILCOLINA,145.93 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.98,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIRRETICULINA,32.72 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.99,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTIRRIBOSOMALES,145.93 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.100,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTISUSTANCIA INTERCELULAR,157.16 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.101,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTITESTÍCULO,168.38 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.102,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTITIROGLOBULINA,112.25 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.103,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS ANTITRANSGLUTAMINASA,145.93 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.104,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS CITOTÓXICOS ANTI HLA (IGG),145.93 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.105,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS IRREGULARES DESPISTAJE,10.59 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.106,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTICUERPOS IRREGULARES IDENTIFICACION,66.19 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.107,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO CA 125,9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.108,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO CA 15.3,9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.109,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO CA 19.9,9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.110,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO CA 549,11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.111,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO CA 72.4,11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.112,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO CARCINOEMBRIONARIO,9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.113,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO CYFRA 21.1,11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.114,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO HLA B27,89.80 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.115,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTÍGENO HLA CLASE I SECUENCIACIÓN,89.80 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.116,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTÍGENO HLA CLASE II SECUENCIACIÓN,145.93 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.117,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO PROSTÁTICO ESPECIFICO LIBRE,9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.118,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENO PROSTÁTICO ESPECIFICO. PSA,9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.119,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTÍGENOS HLA CLASE I POR GENÉTICA MOLECULAR,1010.29 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.120,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTÍGENOS HLA CLASE I POR GENÉTICA MOLECULAR ALTA RESOLUCIÓN,1683.81 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.121,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENOS HLA CLASE I POR SEROLOGÍA,684.75 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.122,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENOS HLA CLASE II POR GENÉTICA MOLECULAR,1010.29 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.123,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENOS HLA CLASE II POR GENETICA MOLECULAR ALTA RESOLUCIÓN,1144.99 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.124,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENOS HLA CLASE II POR SEROLOGÍA,763.33 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.125,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTIGENOS MICROBIANOS (LCR),1010.29 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.126,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTITROMBINA III ANTIGENICA,13.24 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.127,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: ANTITROMBINA III FUNCIONAL,10.59 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.128,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: APOLIPOPROTEINA A1,5.82 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.129,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: APOLIPOPROTEINA B,5.82 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.130,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: APOLIPOPROTEINA C-II,5.82 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.131,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: APOLIPOPROTEINA C-III,5.82 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.132,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: APOLIPOPROTEINA E,17.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.133,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: AUTOHEMÓLISIS,7.94 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.134,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: BARBITURATOS,11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.135,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: BENZODIACEPINAS,11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.136,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: BETA ESTRADIOL,9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.137,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: BETA-2-MICROGLOBULINA,11.23 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.138,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: BICARBONATO,0.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.139,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: BILIRRUBINA TOTAL,0.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.140,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: BILIRRUBINA TOTAL (L. AMNIOTICO),3.97 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.141,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: BORRELIA BURDOGFERI ANTICUERPOS,82.18 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.142,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CADENAS LIGERAS KAPPA,9.11 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.143,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CADENAS LIGERAS LAMBDA,9.11 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.144,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CALCIO,0.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.145,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CALCIO IÓNICO,5.82 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.146,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CALCITONINA,23.30 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.147,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CALCULOS BILIARES ESTUDIO (CALCULO),9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.148,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CALCULOS RENALES ESTUDIO (CALCULO),9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.149,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CALCULOS SALIVARES ESTUDIO (CALCULO),9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.150,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CANNABINOIDES (ORINA),11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.151,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CARBAMACEPINA,11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.152,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CARBOXIHEMOGLOBINA,5.82 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.153,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CARIOTIPO,132.38 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.154,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CAROTENOS,17.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.155,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CATECOLAMINAS FRACCIONADAS,17.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.156,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CELULAS L.E.,5.30 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.157,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CELULAS PROGENITORES HEMOPOYÉTICOS,168.38 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.158,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CERULOPLASMINA,6.99 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.159,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CETOSTEROIDES (ORINA),13.98 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.160,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CICLOSPORINA,17.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.161,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CISTATINA C,6.99 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.162,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CISTINA,17.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.163,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CITIOMAGALOIV.IRUS ADN,224.51 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.164,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CITOMEGALOVIRUS ANTIGENO (SANGRE),76.76 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.165,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CITRATO,3.96 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.166,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CLORUROS,0.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.167,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CLORUROS (SUDOR),9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.168,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COBRE,11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.169,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COCAINA (ORINA),11.65 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.170,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COFACTOR II DE LA HEPARINA,10.59 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.171,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COLESTEROL HDL,1.40 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.172,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COLESTEROL LDL,1.40 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.173,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COLESTEROL TOTAL,0.70 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.174,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEJOS PLASMINA ANTIPLASMINA,18.53 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.175,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEJOS TROMBINA ANTITROMBINA,18.53 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.176,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO ACTIVIDAD HEMOLÍTICA VÍA ALTERNA,112.25 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.177,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C1 INHIBIDOR,14.72 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.178,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C1Q,14.72 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.179,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C1R,48.40 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.180,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C1S,48.40 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.181,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C2,20.33 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.182,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C2 ACTIVIDAD HEMOLÍTICA,89.80 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.183,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C3,7.94 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.184,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C4,7.94 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.185,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C5,14.72 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.186,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C6,89.80 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.187,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C7,48.40 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.188,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C8,48.40 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.189,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO C9,20.33 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.190,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO FACTOR B,31.56 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.191,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO FACTOR C3 ALOTIPOS,134.70 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.192,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO FACTOR D ACTIVIDAD HEMOLÍTICA,134.70 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.193,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO FACTOR H,89.80 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.194,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO FACTOR I,89.80 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.195,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COMPLEMENTO FUNCIONALIDAD DEL INHIBIDOR DEL COMPLEJO C1,112.25 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.196,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COPROCULTIVO,15.25 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.197,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CORTISOL,9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.198,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CORTISOL LIBRE (ORINA),9.32 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.199,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: COXIELLA BURNETTI ANTICUERPOS IGG/IGM,82.18 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.200,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CREATININA,0.47 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.201,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CREATINKINASA,1.40 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.202,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CREATINKINASA ISOENZIMAS,6.99 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.203,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CREATINKINASA MB,2.33 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.204,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CRIOAGLUTININAS DESPISTAJE,11.91 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.205,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CRIOAGLUTININAS TITULACION,15.89 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.206,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CRIOFIBRINOGENO,15.89 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.207,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CRIOGLOBULINAS,18.46 
I. ATENCIÓN PRIMARIA,I.6 LABORATORIOS CLÍNICOS,I.6.1.208,LABORATORIOS CLÍNICOS.  ANÁLISIS CLÍNICOS: CRISTALES ESTUDIO (L.SINOVIAL),5.82 
