LTLA_name,LTLA_code,specimen_date,n,percent,sgtf,total,conf_low,conf_high
Bradford,E08000032,10/12/2021,145,96.03,Cases with confirmed S-gene,151,91.1698318,98.37453873
Bradford,E08000032,10/12/2021,6,3.97,Cases with confirmed SGTF,151,1.625461265,8.830168201
Bradford,E08000032,11/12/2021,136,89.47,Cases with confirmed S-gene,152,83.20143484,93.67286216
Bradford,E08000032,11/12/2021,16,10.53,Cases with confirmed SGTF,152,6.327137841,16.79856516
Bradford,E08000032,12/12/2021,94,83.19,Cases with confirmed S-gene,113,74.73115075,89.32242349
Bradford,E08000032,12/12/2021,19,16.81,Cases with confirmed SGTF,113,10.67757651,25.26884925
Bradford,E08000032,13/12/2021,116,71.6,Cases with confirmed S-gene,162,63.90035091,78.26478022
Bradford,E08000032,13/12/2021,46,28.4,Cases with confirmed SGTF,162,21.73521978,36.09964909
Braintree,E07000067,01/12/2021,104,100,Cases with confirmed S-gene,104,95.5607903,100
Brent,E09000005,10/12/2021,63,61.76,Cases with confirmed S-gene,102,51.57606392,71.05582895
Brent,E09000005,10/12/2021,39,38.24,Cases with confirmed SGTF,102,28.94417105,48.42393608
"Bristol, City of",E06000023,01/11/2021,104,100,Cases with confirmed S-gene,104,95.5607903,100
"Bristol, City of",E06000023,03/11/2021,104,100,Cases with confirmed S-gene,104,95.5607903,100
"Bristol, City of",E06000023,07/11/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
"Bristol, City of",E06000023,09/11/2021,115,100,Cases with confirmed S-gene,115,95.97152782,100
"Bristol, City of",E06000023,10/11/2021,110,100,Cases with confirmed S-gene,110,95.79466482,100
"Bristol, City of",E06000023,13/11/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
"Bristol, City of",E06000023,25/11/2021,141,100,Cases with confirmed S-gene,141,96.69444064,100
"Bristol, City of",E06000023,30/11/2021,149,99.33,Cases with confirmed S-gene,150,95.78419571,99.96519008
"Bristol, City of",E06000023,30/11/2021,1,0.67,Cases with confirmed SGTF,150,0.034809923,4.215804295
"Bristol, City of",E06000023,01/12/2021,106,99.07,Cases with confirmed S-gene,107,94.15212059,99.9511955
"Bristol, City of",E06000023,01/12/2021,1,0.93,Cases with confirmed SGTF,107,0.048804498,5.847879405
"Bristol, City of",E06000023,02/12/2021,111,99.11,Cases with confirmed S-gene,112,94.40402091,99.9533751
"Bristol, City of",E06000023,02/12/2021,1,0.89,Cases with confirmed SGTF,112,0.046624902,5.595979087
"Bristol, City of",E06000023,03/12/2021,139,98.58,Cases with confirmed S-gene,141,94.44686734,99.75393505
"Bristol, City of",E06000023,03/12/2021,2,1.42,Cases with confirmed SGTF,141,0.246064951,5.553132663
"Bristol, City of",E06000023,04/12/2021,149,97.39,Cases with confirmed S-gene,153,93.02173438,99.15922198
"Bristol, City of",E06000023,04/12/2021,4,2.61,Cases with confirmed SGTF,153,0.840778018,6.978265623
"Bristol, City of",E06000023,05/12/2021,105,98.13,Cases with confirmed S-gene,107,92.75021947,99.67558711
"Bristol, City of",E06000023,05/12/2021,2,1.87,Cases with confirmed SGTF,107,0.324412888,7.24978053
"Bristol, City of",E06000023,10/12/2021,96,77.42,Cases with confirmed S-gene,124,68.86614851,84.23637626
"Bristol, City of",E06000023,10/12/2021,28,22.58,Cases with confirmed SGTF,124,15.76362374,31.13385149
"Bristol, City of",E06000023,12/12/2021,79,65.83,Cases with confirmed S-gene,120,56.5477355,74.08925895
"Bristol, City of",E06000023,12/12/2021,41,34.17,Cases with confirmed SGTF,120,25.91074105,43.4522645
Bromley,E09000006,08/11/2021,102,99.03,Cases with confirmed S-gene,103,93.93366351,99.9492994
Bromley,E09000006,08/11/2021,1,0.97,Cases with confirmed SGTF,103,0.050700599,6.066336493
Bromley,E09000006,22/11/2021,115,100,Cases with confirmed S-gene,115,95.97152782,100
Bromley,E09000006,23/11/2021,144,100,Cases with confirmed S-gene,144,96.7614968,100
Bromley,E09000006,24/11/2021,103,100,Cases with confirmed S-gene,103,95.51925852,100
Bromley,E09000006,25/11/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
Bromley,E09000006,26/11/2021,109,100,Cases with confirmed S-gene,109,95.75741217,100
Bromley,E09000006,29/11/2021,101,98.06,Cases with confirmed S-gene,103,92.47992572,99.66296191
Bromley,E09000006,29/11/2021,2,1.94,Cases with confirmed SGTF,103,0.337038092,7.520074276
Bromley,E09000006,30/11/2021,115,100,Cases with confirmed S-gene,115,95.97152782,100
Bromley,E09000006,05/12/2021,115,95.04,Cases with confirmed S-gene,121,89.06827141,97.96831843
Bromley,E09000006,05/12/2021,6,4.96,Cases with confirmed SGTF,121,2.031681569,10.93172859
Bromley,E09000006,06/12/2021,130,93.53,Cases with confirmed S-gene,139,87.70675112,96.80745377
Bromley,E09000006,06/12/2021,9,6.47,Cases with confirmed SGTF,139,3.192546226,12.29324888
Bromley,E09000006,07/12/2021,115,85.19,Cases with confirmed S-gene,135,77.80489101,90.5013834
Bromley,E09000006,07/12/2021,20,14.81,Cases with confirmed SGTF,135,9.498616604,22.19510899
Bromley,E09000006,08/12/2021,90,82.57,Cases with confirmed S-gene,109,73.86140641,88.92007207
Bromley,E09000006,08/12/2021,19,17.43,Cases with confirmed SGTF,109,11.07992793,26.13859359
Bromley,E09000006,09/12/2021,68,66.67,Cases with confirmed S-gene,102,56.55700181,75.50301788
Bromley,E09000006,09/12/2021,34,33.33,Cases with confirmed SGTF,102,24.49698212,43.44299819
Bromley,E09000006,10/12/2021,191,69.45,Cases with confirmed S-gene,275,63.58553548,74.76976697
Bromley,E09000006,10/12/2021,84,30.55,Cases with confirmed SGTF,275,25.23023303,36.41446452
Bromley,E09000006,12/12/2021,95,51.91,Cases with confirmed S-gene,183,44.44003673,59.30351744
Bromley,E09000006,12/12/2021,88,48.09,Cases with confirmed SGTF,183,40.69648256,55.55996327
Broxtowe,E07000172,13/12/2021,62,52.1,Cases with confirmed S-gene,119,42.79105473,61.27317836
Broxtowe,E07000172,13/12/2021,57,47.9,Cases with confirmed SGTF,119,38.72682164,57.20894527
Buckinghamshire,E06000060,01/11/2021,226,99.56,Cases with confirmed S-gene,227,97.18904835,99.97700005
Buckinghamshire,E06000060,01/11/2021,1,0.44,Cases with confirmed SGTF,227,0.022999949,2.810951647
Buckinghamshire,E06000060,02/11/2021,136,100,Cases with confirmed S-gene,136,96.57628893,100
Buckinghamshire,E06000060,03/11/2021,165,99.4,Cases with confirmed S-gene,166,96.18081428,99.96854611
Buckinghamshire,E06000060,03/11/2021,1,0.6,Cases with confirmed SGTF,166,0.031453894,3.819185718
Buckinghamshire,E06000060,04/11/2021,127,100,Cases with confirmed S-gene,127,96.34086791,100
Buckinghamshire,E06000060,05/11/2021,117,100,Cases with confirmed S-gene,117,96.03817654,100
Buckinghamshire,E06000060,07/11/2021,120,100,Cases with confirmed S-gene,120,96.13411481,100
Buckinghamshire,E06000060,09/11/2021,162,100,Cases with confirmed S-gene,162,97.11290112,100
Buckinghamshire,E06000060,10/11/2021,141,100,Cases with confirmed S-gene,141,96.69444064,100
Buckinghamshire,E06000060,11/11/2021,168,100,Cases with confirmed S-gene,168,97.21368077,100
Buckinghamshire,E06000060,12/11/2021,157,100,Cases with confirmed S-gene,157,97.02317608,100
Buckinghamshire,E06000060,13/11/2021,160,100,Cases with confirmed S-gene,160,97.07766808,100
Buckinghamshire,E06000060,14/11/2021,151,100,Cases with confirmed S-gene,151,96.90785936,100
Buckinghamshire,E06000060,15/11/2021,237,100,Cases with confirmed S-gene,237,98.01180282,100
Buckinghamshire,E06000060,16/11/2021,196,100,Cases with confirmed S-gene,196,97.60398862,100
Buckinghamshire,E06000060,17/11/2021,223,100,Cases with confirmed S-gene,223,97.88912071,100
Buckinghamshire,E06000060,18/11/2021,152,100,Cases with confirmed S-gene,152,96.92769526,100
Buckinghamshire,E06000060,19/11/2021,252,100,Cases with confirmed S-gene,252,98.12835103,100
Buckinghamshire,E06000060,20/11/2021,165,100,Cases with confirmed S-gene,165,97.16418604,100
Buckinghamshire,E06000060,21/11/2021,168,100,Cases with confirmed S-gene,168,97.21368077,100
Buckinghamshire,E06000060,22/11/2021,233,100,Cases with confirmed S-gene,233,97.97823049,100
Buckinghamshire,E06000060,23/11/2021,183,100,Cases with confirmed S-gene,183,97.43731899,100
Buckinghamshire,E06000060,24/11/2021,222,100,Cases with confirmed S-gene,222,97.87977579,100
Buckinghamshire,E06000060,25/11/2021,249,99.6,Cases with confirmed S-gene,250,97.44351745,99.97911641
Buckinghamshire,E06000060,25/11/2021,1,0.4,Cases with confirmed SGTF,250,0.020883595,2.556482554
Buckinghamshire,E06000060,26/11/2021,141,99.3,Cases with confirmed S-gene,142,95.55330477,99.96322837
Buckinghamshire,E06000060,26/11/2021,1,0.7,Cases with confirmed SGTF,142,0.036771631,4.44669523
Buckinghamshire,E06000060,27/11/2021,131,100,Cases with confirmed S-gene,131,96.44937794,100
Buckinghamshire,E06000060,28/11/2021,191,100,Cases with confirmed S-gene,191,97.54251635,100
Buckinghamshire,E06000060,29/11/2021,279,98.59,Cases with confirmed S-gene,283,96.17539505,99.54626394
Buckinghamshire,E06000060,29/11/2021,4,1.41,Cases with confirmed SGTF,283,0.45373606,3.824604954
Buckinghamshire,E06000060,30/11/2021,230,100,Cases with confirmed S-gene,230,97.95229765,100
Buckinghamshire,E06000060,01/12/2021,225,99.56,Cases with confirmed S-gene,226,97.17683034,99.97689826
Buckinghamshire,E06000060,01/12/2021,1,0.44,Cases with confirmed SGTF,226,0.023101737,2.82316966
Buckinghamshire,E06000060,02/12/2021,202,98.54,Cases with confirmed S-gene,205,95.43564342,99.62129624
Buckinghamshire,E06000060,02/12/2021,3,1.46,Cases with confirmed SGTF,205,0.378703757,4.564356583
Buckinghamshire,E06000060,03/12/2021,184,97.87,Cases with confirmed S-gene,188,94.28941859,99.31625051
Buckinghamshire,E06000060,03/12/2021,4,2.13,Cases with confirmed SGTF,188,0.683749486,5.71058141
Buckinghamshire,E06000060,04/12/2021,227,97.42,Cases with confirmed S-gene,233,94.21188729,98.9489379
Buckinghamshire,E06000060,04/12/2021,6,2.58,Cases with confirmed SGTF,233,1.051062103,5.788112708
Buckinghamshire,E06000060,05/12/2021,180,97.83,Cases with confirmed S-gene,184,94.16834239,99.30133785
Buckinghamshire,E06000060,05/12/2021,4,2.17,Cases with confirmed SGTF,184,0.698662153,5.831657612
Buckinghamshire,E06000060,06/12/2021,248,94.66,Cases with confirmed S-gene,262,91.000436,96.93460519
Buckinghamshire,E06000060,06/12/2021,14,5.34,Cases with confirmed SGTF,262,3.065394807,8.999564
Buckinghamshire,E06000060,07/12/2021,265,91.7,Cases with confirmed S-gene,289,87.74135265,94.4975038
Buckinghamshire,E06000060,07/12/2021,24,8.3,Cases with confirmed SGTF,289,5.502496198,12.25864735
Buckinghamshire,E06000060,08/12/2021,285,88.79,Cases with confirmed S-gene,321,84.69018249,91.92180947
Buckinghamshire,E06000060,08/12/2021,36,11.21,Cases with confirmed SGTF,321,8.078190531,15.30981751
Buckinghamshire,E06000060,09/12/2021,258,84.04,Cases with confirmed S-gene,307,79.34799669,87.85578798
Buckinghamshire,E06000060,09/12/2021,49,15.96,Cases with confirmed SGTF,307,12.14421202,20.65200331
Buckinghamshire,E06000060,10/12/2021,219,79.64,Cases with confirmed S-gene,275,74.28916171,84.13613139
Buckinghamshire,E06000060,10/12/2021,56,20.36,Cases with confirmed SGTF,275,15.86386861,25.71083829
Buckinghamshire,E06000060,11/12/2021,193,72.28,Cases with confirmed S-gene,267,66.43315777,77.4821311
Buckinghamshire,E06000060,11/12/2021,74,27.72,Cases with confirmed SGTF,267,22.5178689,33.56684223
Buckinghamshire,E06000060,12/12/2021,107,56.32,Cases with confirmed S-gene,190,48.94467873,63.4273273
Buckinghamshire,E06000060,12/12/2021,83,43.68,Cases with confirmed SGTF,190,36.5726727,51.05532127
Buckinghamshire,E06000060,13/12/2021,154,52.03,Cases with confirmed S-gene,296,46.17873758,57.82184579
Buckinghamshire,E06000060,13/12/2021,142,47.97,Cases with confirmed SGTF,296,42.17815421,53.82126242
Bury,E08000002,08/11/2021,116,100,Cases with confirmed S-gene,116,96.00513014,100
Bury,E08000002,15/11/2021,123,100,Cases with confirmed S-gene,123,96.22551656,100
Bury,E08000002,16/11/2021,108,100,Cases with confirmed S-gene,108,95.71949364,100
Bury,E08000002,22/11/2021,117,100,Cases with confirmed S-gene,117,96.03817654,100
Bury,E08000002,23/11/2021,123,100,Cases with confirmed S-gene,123,96.22551656,100
Bury,E08000002,25/11/2021,103,100,Cases with confirmed S-gene,103,95.51925852,100
Bury,E08000002,29/11/2021,130,100,Cases with confirmed S-gene,130,96.42285828,100
Bury,E08000002,30/11/2021,106,100,Cases with confirmed S-gene,106,95.64158619,100
Bury,E08000002,01/12/2021,118,99.16,Cases with confirmed S-gene,119,94.72229887,99.95611872
Bury,E08000002,01/12/2021,1,0.84,Cases with confirmed SGTF,119,0.043881284,5.277701126
Bury,E08000002,02/12/2021,122,97.6,Cases with confirmed S-gene,125,92.61544839,99.37812715
Bury,E08000002,02/12/2021,3,2.4,Cases with confirmed SGTF,125,0.621872853,7.384551614
Bury,E08000002,03/12/2021,108,99.08,Cases with confirmed S-gene,109,94.25555377,99.95209135
Bury,E08000002,03/12/2021,1,0.92,Cases with confirmed SGTF,109,0.047908655,5.74444623
Bury,E08000002,05/12/2021,100,99.01,Cases with confirmed S-gene,101,93.81819844,99.94829501
Bury,E08000002,05/12/2021,1,0.99,Cases with confirmed SGTF,101,0.051704992,6.181801556
Bury,E08000002,10/12/2021,101,78.29,Cases with confirmed S-gene,129,69.99896779,84.86648116
Bury,E08000002,10/12/2021,28,21.71,Cases with confirmed SGTF,129,15.13351884,30.00103221
Bury,E08000002,11/12/2021,87,76.99,Cases with confirmed S-gene,113,67.9438989,84.1647369
Bury,E08000002,11/12/2021,26,23.01,Cases with confirmed SGTF,113,15.8352631,32.0561011
Bury,E08000002,12/12/2021,93,65.03,Cases with confirmed S-gene,143,56.5611571,72.68744144
Bury,E08000002,12/12/2021,50,34.97,Cases with confirmed SGTF,143,27.31255856,43.4388429
Bury,E08000002,13/12/2021,96,57.49,Cases with confirmed S-gene,167,49.60254001,65.01762415
Bury,E08000002,13/12/2021,71,42.51,Cases with confirmed SGTF,167,34.98237585,50.39745999
Calderdale,E08000033,01/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
Calderdale,E08000033,30/11/2021,129,100,Cases with confirmed S-gene,129,96.39593948,100
Calderdale,E08000033,01/12/2021,102,99.03,Cases with confirmed S-gene,103,93.93366351,99.9492994
Calderdale,E08000033,01/12/2021,1,0.97,Cases with confirmed SGTF,103,0.050700599,6.066336493
Camden,E09000007,08/12/2021,72,65.45,Cases with confirmed S-gene,110,55.71752912,74.09621501
Camden,E09000007,08/12/2021,38,34.55,Cases with confirmed SGTF,110,25.90378499,44.28247088
Camden,E09000007,09/12/2021,74,66.07,Cases with confirmed S-gene,112,56.44222407,74.58147161
Camden,E09000007,09/12/2021,38,33.93,Cases with confirmed SGTF,112,25.41852839,43.55777593
Canterbury,E07000106,24/11/2021,104,100,Cases with confirmed S-gene,104,95.5607903,100
Canterbury,E07000106,30/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Canterbury,E07000106,06/12/2021,103,97.17,Cases with confirmed S-gene,106,91.34560498,99.26622505
Canterbury,E07000106,06/12/2021,3,2.83,Cases with confirmed SGTF,106,0.733774954,8.654395023
Canterbury,E07000106,08/12/2021,90,86.54,Cases with confirmed S-gene,104,78.11070357,92.17944063
Canterbury,E07000106,08/12/2021,14,13.46,Cases with confirmed SGTF,104,7.820559371,21.88929643
Canterbury,E07000106,09/12/2021,114,86.36,Cases with confirmed S-gene,132,79.04150277,91.49996001
Canterbury,E07000106,09/12/2021,18,13.64,Cases with confirmed SGTF,132,8.50003999,20.95849723
Canterbury,E07000106,10/12/2021,88,74.58,Cases with confirmed S-gene,118,65.58023947,81.94075706
Canterbury,E07000106,10/12/2021,30,25.42,Cases with confirmed SGTF,118,18.05924294,34.41976053
Canterbury,E07000106,13/12/2021,71,70.3,Cases with confirmed S-gene,101,60.25822705,78.7676275
Canterbury,E07000106,13/12/2021,30,29.7,Cases with confirmed SGTF,101,21.2323725,39.74177295
Central Bedfordshire,E06000056,01/11/2021,110,100,Cases with confirmed S-gene,110,95.79466482,100
Central Bedfordshire,E06000056,02/11/2021,101,100,Cases with confirmed S-gene,101,95.43381921,100
Central Bedfordshire,E06000056,03/11/2021,134,100,Cases with confirmed S-gene,134,96.52662901,100
Central Bedfordshire,E06000056,04/11/2021,113,100,Cases with confirmed S-gene,113,95.90259833,100
Central Bedfordshire,E06000056,05/11/2021,116,100,Cases with confirmed S-gene,116,96.00513014,100
Central Bedfordshire,E06000056,08/11/2021,163,100,Cases with confirmed S-gene,163,97.13020096,100
Central Bedfordshire,E06000056,09/11/2021,118,100,Cases with confirmed S-gene,118,96.07068069,100
Central Bedfordshire,E06000056,10/11/2021,112,100,Cases with confirmed S-gene,112,95.8672414,100
Central Bedfordshire,E06000056,11/11/2021,106,100,Cases with confirmed S-gene,106,95.64158619,100
Central Bedfordshire,E06000056,12/11/2021,105,100,Cases with confirmed S-gene,105,95.60155924,100
Central Bedfordshire,E06000056,14/11/2021,117,100,Cases with confirmed S-gene,117,96.03817654,100
Central Bedfordshire,E06000056,15/11/2021,164,100,Cases with confirmed S-gene,164,97.14729471,100
Central Bedfordshire,E06000056,17/11/2021,131,100,Cases with confirmed S-gene,131,96.44937794,100
Central Bedfordshire,E06000056,18/11/2021,116,100,Cases with confirmed S-gene,116,96.00513014,100
Central Bedfordshire,E06000056,20/11/2021,102,100,Cases with confirmed S-gene,102,95.4769423,100
Central Bedfordshire,E06000056,21/11/2021,107,100,Cases with confirmed S-gene,107,95.6808912,100
Central Bedfordshire,E06000056,22/11/2021,203,100,Cases with confirmed S-gene,203,97.68505801,100
Central Bedfordshire,E06000056,23/11/2021,172,100,Cases with confirmed S-gene,172,97.27704733,100
Central Bedfordshire,E06000056,24/11/2021,146,99.32,Cases with confirmed S-gene,147,95.70047716,99.96447947
Central Bedfordshire,E06000056,24/11/2021,1,0.68,Cases with confirmed SGTF,147,0.035520535,4.299522845
Central Bedfordshire,E06000056,25/11/2021,163,99.39,Cases with confirmed S-gene,164,96.13536654,99.96816242
Central Bedfordshire,E06000056,25/11/2021,1,0.61,Cases with confirmed SGTF,164,0.031837577,3.864633462
Central Bedfordshire,E06000056,26/11/2021,111,100,Cases with confirmed S-gene,111,95.83126897,100
Central Bedfordshire,E06000056,28/11/2021,125,100,Cases with confirmed S-gene,125,96.28408721,100
Central Bedfordshire,E06000056,29/11/2021,147,100,Cases with confirmed S-gene,147,96.82588649,100
Central Bedfordshire,E06000056,30/11/2021,212,100,Cases with confirmed S-gene,212,97.78156513,100
Central Bedfordshire,E06000056,01/12/2021,179,100,Cases with confirmed S-gene,179,97.38126908,100
Central Bedfordshire,E06000056,02/12/2021,132,98.51,Cases with confirmed S-gene,134,94.16575356,99.74106005
